handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_701202ae-76d9-ea44-555f-0b00df2f7da6,Product,"Saxo alto Trevor James ""The Horn"" - Usado","<p>Saxo alto Trevor James ""The Horn""</p><p>Segunda mano</p><p>Con detalles estéticos propios del uso</p><p>Calibrado, listo para tocar</p><p>Con estuche rígido original</p>",c7f112_6f358d7c03864c96abdf0a9635455c9e~mv2.jpg;c7f112_d69e559eebe14aafb325f241f9a87865~mv2.jpg;c7f112_e829372798b845179eea45029a05bdb3~mv2.jpg;c7f112_15a767f7f801499fb1c13fcf5bd68721~mv2.jpg,Saxo alto Segunda Mano,,,400.0,,false,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Trevor James
product_1fec6670-4f70-bade-4ed3-a1b7ac34340d,Product,Caja de 5 Cañas Rigotti Gold para saxo tenor,"<p>Rigotti Gold ""<strong>The Blue One</strong>""</p><p>Corte americano&nbsp;""Unfiled""</p><p>&nbsp;</p><p>Las cañas <strong>Rigotti Gold</strong> representan lo mejor en precision y ejecución.&nbsp;Rigotti Gold dispone de cañas que son muy consistentes y a las que puede sacar el máximo partido debido aque cada dureza está subdividida en 3 subdurezas (light-medium-strong) aprovechando así&nbsp;el 100% del material de la caja.</p><p>Excelente caña fabricada con la mejor materia prima a un mejor precio. Fabricado en el sur de Francia, en la región del Var.</p><p>&nbsp;</p>",c7f112_22053b166a1e4be1878979d5a0e050a3~mv2.jpg,Cañas Saxo Tenor,,,26.0,,true,PERCENT,0.0,InStock,0.05,,Dureza,DROP_DOWN,2.5 Light;2.5 Medium;2.5 Strong;3.0 Light;3.0 Medium;3.0 Strong;3.5 Light;3.5 Medium;3.5 Strong,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Costo de envío certificado&nbsp;a España peninsular €4</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo.</p>
",,,,,,,,,,,,,,,,,Rigotti
product_ac4b8120-594d-17a6-d0b6-cf5d5b55a659,Product,Caja de 10 Cañas Rigotti Gold para saxo alto,"<p>Rigotti Gold ""<strong>The Blue One</strong>""</p><p>Corte americano&nbsp;""Unfiled""</p><p>&nbsp;</p><p>Las cañas <strong>Rigotti Gold</strong> representan lo mejor en precision y ejecución.&nbsp;Rigotti Gold dispone de cañas que son muy consistentes y a las que puede sacar el máximo partido debido aque cada dureza está subdividida en 3 subdurezas (light-medium-strong) aprovechando así&nbsp;el 100% del material de la caja.</p><p>Excelente caña fabricada con la mejor materia prima a un mejor precio. Fabricado en el sur de Francia, en la región del Var.</p><p>&nbsp;</p>",c7f112_2dc34b48fcfc47cfb0581b67a415bde8~mv2.jpg,Cañas Saxo Alto,,,32.0,,true,PERCENT,0.0,InStock,0.05,,Dureza,DROP_DOWN,2.5 Light;2.5 Medium;2.5 Strong;3.0 Light;3.0 Medium;3.0 Strong;3.5 Light;3.5 Medium;3.5 Strong,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Costo de envío certificado&nbsp;a España peninsular €4</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo.</p>
",,,,,,,,,,,,,,,,,Rigotti
product_bb659571-6eee-024d-a5fe-3f1cc60aead4,Product,Trombón tenor de vara Bach TB-502 Nuevo!,"<p><strong>Trombon Bach TB502</strong><br>Tubería, 13,34mm<br>Campana de cobre. Diámetro 8'' = 203 mm<br>Vara interior en alpaca, cromada<br>Vara exterior en alpaca<br>Acabado: lacado claro<br>Boquilla original Vincent Bach 12C y grasa para bombas<br>Estuche ligero tipo mochila</p><p>&nbsp;</p><p>BACH TB-502 es un trombón sin transpositor ideal para estudiantes y músicos avanzados que toquen música moderna, jazz...</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_3fe7645987d84bc8b25604f2121ae4d7~mv2.jpg;c7f112_e02dfc055eb944b29ece5e34e68379de~mv2.jpg;c7f112_718ab45f15ad4139bf0ff7d0be8d7a25~mv2.jpg;c7f112_c789ab5b741641f49afec7bea68ba5d1~mv2.jpg,Destacados;Trombón,,,620.0,,true,PERCENT,0.0,InStock,3.0,,,,,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Envío gratuito a toda España peninsular.</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo.</p>
",,,,,,,,,,,,,,,,,Bach
product_d28ff3bf-f73d-c19b-870f-8770a934ce87,Product,Boquilla Denis Wick 5882 Plateada para Trompeta,"<p>Boquilla <strong>Denis Wick</strong> de la serie 5882&nbsp;para Trompeta.</p><p>Plateada.</p><p>&nbsp;</p><p>Las boquillas para trompeta Denis Wick han sido diseñadas para satisfacer las más altas expectativas de sonido, calidad, respuesta, sensación y comodidad. Concretamente, esta boquilla cuenta con un tono armónicamente rico con un fuerte centro</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_6b20c82984874028ab862e9fd881584b~mv2.jpg,Boquillas Trompeta,,,71.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,1;1C;1X;1 1/2C;2C;2W;3;3C;3CV;3E;4;4C;4E;4X;5;5E;5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_c7098dbb-3f47-ccce-4e10-7f67b90145a3,Product,Boquilla Denis Wick 4882 Dorada para Trompeta,"<p>Boquilla <strong>Denis Wick</strong> de la serie 4882&nbsp;para Trompeta.</p><p>Dorada.</p><p>&nbsp;</p><p>Las boquillas para trompeta Denis Wick han sido diseñadas para satisfacer las más altas expectativas de sonido, calidad, respuesta, sensación y comodidad. Concretamente, esta boquilla proporciona el equilibrio perfecto de profundidad tonal y armónicos brillantes con mayor resistencia.</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_bc3a73c935944de3b70decf80285b35d~mv2.jpg;c7f112_295ee9dcde4744d1865158fb6c57e7e0~mv2.jpg,Boquillas Trompeta,,,118.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,2W;3;3E;4;5;5E;5X,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_d06d9aa3-af87-df7c-352e-83b6c89756f6,Product,Compensadores Vandoren para boquillas de Saxo y Clarinete (6 unidades),<p>Protegen las boquillas de saxos y clarinetes de las marcas producidas por los dientes.</p><p>Eliminan la vibración que se transmite de la boquilla a la dentadura.</p><p>Bolsas de 6 unidades.</p><p>&nbsp;</p><p>VM6 - Transparente - Grosor&nbsp;0.35mm</p>,c7f112_9b47b5bb8c3c4b32a6ea601b5ccf1c3f~mv2.jpg,Mantenimiento y cuidado,,,10.0,,true,PERCENT,0.0,0,,,Modelo,DROP_DOWN,A10S;A10L;A11S;A11L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vandoren
product_d06d9aa3-af87-df7c-352e-83b6c89756f6,Variant,,,,,,,,,true,,,5,0.1,,,,A11S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d06d9aa3-af87-df7c-352e-83b6c89756f6,Variant,,,,,,,,,true,,,4,0.1,,,,A11L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d06d9aa3-af87-df7c-352e-83b6c89756f6,Variant,,,,,,,,,true,,,5,0.1,,,,A10S,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_d06d9aa3-af87-df7c-352e-83b6c89756f6,Variant,,,,,,,,,true,,,5,0.1,,,,A10L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_f2adf08f-ca5c-9183-f6c7-3e1242a69a76,Product,Paño limpiador Denis Wick para Plata,"<p>Paño&nbsp;limpiador para el exterior de todos los instrumentos musicales de Plata, o bañados en Plata</p><p>Fabricado en Londres por Denis Wick</p><p>DW-4920</p>",c7f112_d22cb1b02ee5410aaaf8991096669a46~mv2.jpg,Mantenimiento y cuidado,,,12.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_90d2b3c4-8ca5-012c-3fe6-79e33f46c741,Product,Paño limpiador BG A-62 Universal,"<p>Pañuelo limpiador para el exterior de todos los instrumentos musicales.</p><p>Hisopo de microfibra altamente absorbente, lavable a máquina.</p><p>BG A-62</p>",c7f112_5fc727ff0234469284b60d5a11397e10~mv2.jpg;c7f112_47334c9140cc4bb79aed802bb9f0c33d~mv2.jpg;c7f112_bfa5b5ab0e164b1f83c1f68e47c12a14~mv2.jpg;c7f112_1bd5239e7715482b9b24108b0b15e972~mv2.jpg,Mantenimiento y cuidado,,,8.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG
product_14cb8709-dc66-1434-40b4-a1151273d3bf,Product,"Cepillo BG AT para boquilla de trompeta, corneta o flugel","<p>Cepillo BG para boquillas de trompeta, corneta o flugel</p><p>Lavable</p><p><strong>BG AT</strong></p><p>&nbsp;</p>",c7f112_3313474fb88143b5b90611a85e7be961~mv2.jpg;c7f112_c6de29b133954fd0997d54dc5722c181~mv2.jpg,Mantenimiento y cuidado,,,7.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG
product_65bed887-5399-44e7-de11-e8edfd7edffd,Product,Funda BG PMT para boquilla de trompeta,<p>Funda BG para boquillas de trompeta</p><p>Súper Acolchada.&nbsp;</p><p><strong>BG PMT</strong></p><p>&nbsp;</p>,c7f112_37927c941614493babf37f30e831bd65~mv2.jpg;c7f112_2c0fcbd7a1464cecb87ec85d5b9fa229~mv2.jpg,Mantenimiento y cuidado,,,29.0,,true,PERCENT,0.0,InStock,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BG
product_93f3e299-74c5-dc02-58f9-34d73fa3a05e,Product,Boquilla Denis Wick 3180 Heritage para Trombón - Tubería estrecha,"<p>Boquilla <strong>Denis Wick</strong> de la serie Heritage 3180 para Trombón.</p><p><strong>Tubería estrecha</strong></p><p>La innovación de la serie Heritage para trombón reside en la combinación del aumento de masa en puntos clave que reducen la pérdida de energía con paredes superiores más delgadas que proporcionan potencia y sensibilidad en todos los niveles dinámicos. El resultado es máxima sensibilidad, respuesta con armónicos más claros y un alcance mejorado.</p><p>&nbsp;</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_5ff9ddc43ef94e579b6b1841637afee3~mv2.jpg,Boquillas Trombón,,,152.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,4BS;6BS;5BS;9BS;7CS;10CS;12CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_8e9b8c7d-92d5-7c74-5397-fd8548b45e96,Product,Boquilla Denis Wick 3180 Heritage para Trombón - Tubería ancha,"<p>Boquilla <strong>Denis Wick</strong> de la serie Heritage 3180 para Trombón.</p><p><strong>Tubería ancha</strong></p><p>La innovación de la serie Heritage para trombón reside en la combinación del aumento de masa en puntos clave que reducen la pérdida de energía con paredes superiores más delgadas que proporcionan potencia y sensibilidad en todos los niveles dinámicos. El resultado es máxima sensibilidad, respuesta con armónicos más claros y un alcance mejorado.</p><p>&nbsp;</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_e41479a2233c4127af0953cfcb674da3~mv2.jpg,Boquillas Trombón,,,152.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,3AL;4AL;4BL;4ABL;4.5AL;5AL;5BL;5ABL;6AL;6BL;9BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_c91b4130-011a-e6c7-97f4-f2466f646db7,Product,Boquilla Denis Wick 5880 Dorada para Trombón - Tubería estrecha,"<p>Boquilla <strong>Denis Wick</strong> de la serie 5880 para Trombón.</p><p>Dorada.</p><p><strong>Tubería estrecha</strong></p><p>&nbsp;</p><p>Denis Wick desarrolla sus boquillas de trombón para ayudar a los músicos a lograr una claridad, calidez y belleza del sonido.</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_f1f761b5494c4015b3613ac1dc546483~mv2.jpg,Boquillas Trombón,,,130.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,5BS;6BS;12CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_bd01c339-7057-1be9-592a-e53ce5eddc1b,Product,Boquilla Denis Wick 5880 Dorada para Trombón - Tubería ancha,"<p>Boquilla <strong>Denis Wick</strong> de la serie 5880 para Trombón.</p><p>Dorada.</p><p><strong>Tubería ancha</strong></p><p>&nbsp;</p><p>Denis Wick desarrolla sus boquillas de trombón para ayudar a los músicos a lograr una claridad, calidez y belleza del sonido.</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_2665a7d38fd24ecd9a8e3efe81bf0243~mv2.jpg,Boquillas Trombón,,,130.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,4AL;5AL;5BL;6BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_a1c3bdbc-1eeb-e8be-93e0-3efef5d7753d,Product,Boquilla Denis Wick 5880 para Trombón - Tubería estrecha,"<p>Boquilla <strong>Denis Wick</strong> de la serie 5880 para Trombón.</p><p>Plateada.</p><p><strong>Tubería estrecha</strong></p><p>&nbsp;</p><p>Denis Wick desarrolla sus boquillas de trombón para ayudar a los músicos a lograr una claridad, calidez y belleza del sonido.</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_782a7349975c4506946ffade0f172b7b~mv2.jpg,Boquillas Trombón,,,82.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,4BS;5BS;6BS;7CS;9BS;10CS;12CS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_ebd5c549-bffd-8235-fb27-78844bfd0e62,Product,Boquilla Denis Wick 5880 para Trombón - Tubería ancha,"<p>Boquilla <strong>Denis Wick</strong> de la serie 5880 para Trombón.</p><p>Plateada.</p><p><strong>Tubería ancha</strong></p><p>&nbsp;</p><p>Denis Wick desarrolla sus boquillas de trombón para ayudar a los músicos a lograr una claridad, calidez y belleza del sonido.</p><p>Fabricadas en Londres</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>",c7f112_310a06d5b5324245b500e66c415de668~mv2.jpg,Boquillas Trombón,,,82.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,0AL;2AL;3AL;4AL;4BL;4 1/2AL;5AL;5ABL;5BL;6AL;6BL;9BL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Denis Wick
product_e8b83e20-5cac-e06a-3cd7-692d15547ffa,Product,Boquilla Bach para Trombón - Tubería ancha,<p>Boquilla Bach de la serie standard para Trombón.</p><p>Plateada.</p><p>Tubería ancha -&nbsp;Serie 341</p><p>Probablemente el modelo más utilizado en el mundo.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>,c7f112_29e89c84bd954755a3b314a1e17ebfe9~mv2.jpg,Boquillas Trombón,,,108.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,1 1/4G;1 1/4GM;1 1/2G;1 1/2GM;1G;2G;6 1/2A;3G;4G;4GB;5G;5GB;5GL;5GS;6 1/2AL;6 1/2AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bach
product_0108c641-787f-da5f-9ca7-b76910d35347,Product,Boquilla Bach para Trombón - Tubería estrecha,<p>Boquilla Bach de la serie standard para Trombón.</p><p>Plateada.</p><p>Tubería estrecha -&nbsp;Serie 350</p><p>Probablemente el modelo más utilizado en el mundo.</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p><p>&nbsp;</p>,c7f112_25330f2ed88141feb7030cd6db79c2b3~mv2.jpg,Boquillas Trombón;Boquillas Bombardino,,,105.0,,true,PERCENT,0.0,InStock,0.1,,Medida,DROP_DOWN,3;4;4C;5;5G;5GB;5GS;6;6 1/2A;6 1/2AL;6 1/2AM;6 3/4C;7;7C;8;8 1/2BW;9;11;11C;12;12C;12E;14D;14 1/2D;15;15C;15CW;15D;15E;15EW;17;17C;17D;18;18C;18D;19;22;22C;22D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bach
product_598288a8-6a58-04dc-e04c-a2a5db18fdbe,Product,Saxo alto Weltklang - Alemania - Usado,<p>Saxo alto Weltklang</p><p>Fabricado en Alemania</p><p>Segunda mano</p><p>Acabado plateado&nbsp;al 100%</p><p>Estuche rígido original</p>,c7f112_75fa61ea8e0d45efb323bf29cffe92d4~mv2.jpg;c7f112_097550ee5802425e8361cc591824f25e~mv2.jpg;c7f112_ed253591322f41d09508c923a5a55223~mv2.jpg;c7f112_2a43323915d74272a66179f49340c437~mv2.jpg;c7f112_ebb113e4e9484c1c80680c2f42fc461c~mv2.jpg;c7f112_d0c433b339534f88ac191baf675ff104~mv2.jpg;c7f112_907c1a78c0bc446ea9be297288aad9bf~mv2.jpg,Saxo alto Segunda Mano,,Vendido,500.0,,true,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Weltklang
product_a0d262a5-9977-2ffa-088f-18c8087294fd,Product,Trompeta Selmer Concept TT - Usada,<p>Trompeta Selmer Concept TT&nbsp;</p><p>Hecha en Francia - Usada</p><p>Serie 90xxx</p><p>Deslacada.</p><p>Con estuche rígido (no original)</p>,c7f112_a790318289314b66a06365cdc633fb92~mv2.jpg;c7f112_46530a605b3b492f8e073eaa25f566a5~mv2.jpg;c7f112_759c02036c3b4bd9b35e148c2b4dbace~mv2.jpg;c7f112_070b8567046c45c3a1ef009fcf6f2f2f~mv2.jpg;c7f112_a748c37a922d4646ab4b15f723d5d60b~mv2.jpg;c7f112_e7a8d05ad4eb430a97e1a8b4fcba81e3~mv2.jpg;c7f112_6566048f3c904ecfaae325ae0ee830b9~mv2.jpg,Instrumentos Segunda Mano;Trompeta Segunda Mano,,Vendida,1600.0,,true,PERCENT,0.0,0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selmer
product_91a34e12-4405-ba82-ce13-f9559ca3b65b,Product,Flauta Travesera Júpiter JFL-700RO,"<p><strong>Flauta Jupiter JFL-700RO</strong>.&nbsp;</p><p>Una fácil emisión, buena afinación y una mecánica estudiada para los alumnos la convierten en uno de los modelos más demandados para iniciarse con la flauta.&nbsp;Este modelo de estudio, es el primero de la extensa gama de JUPITER.</p><p>&nbsp;</p><p>Cabeza, cuerpo y llaves plateadas.<br>Platos abiertos.<br>Llaves desalineadas.<br>Oidos estirados.<br>Tornillos de ajuste ocultados.<br>Estuche.</p><p>&nbsp;</p><p>Los&nbsp;<strong>instrumentos musicales&nbsp;Jupiter</strong>&nbsp;son conocidos en todo el mundo.&nbsp;<strong>Jupiter</strong>&nbsp;es uno de los grandes nombres en el mundo de los&nbsp;<strong>instrumentos de viento</strong>. Su historia comienza en 1930 y desde entonces hasta hoy sus&nbsp;<strong>instrumentos musicales</strong>&nbsp;han llegado a manos de estudiantes, aficionados y profesionales de todo el mundo. Algunos&nbsp;<strong>instrumentos Jupiter</strong>&nbsp;como&nbsp;<strong>trompetas, clarinetes, saxofones altos y flautas</strong>&nbsp;han sido galardonados con los precios musicales MIA (Musical Industry Awards) por su calidad.</p>",c7f112_5a43b3d3424f413cb50102306fc75660~mv2.jpg;c7f112_f77cfe635e1a48238cfc6e86851b5066~mv2.jpg,Destacados;Flauta,,,555.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Júpiter
product_9d44b57a-83ed-808b-c2da-9689393c784a,Product,Clarinete Júpiter JCL-700NA,"<p>El&nbsp;<strong>Jupiter JCL700NA</strong>&nbsp;es un modelo de clarinete para estudiantes, perfecto para principiantes o estudiantes avanzados.&nbsp;Cuenta con un cuerpo policilíndrico de resina ABS con&nbsp;acabado mate, un anillo de campana de alpaca, un cómodo elevador de teclas C / G, oídos rebajados y un apoyo para el pulgar ajustable.</p><p>Las teclas Offset Trill tienen la configuración tradicional francesa que ayudan a aliviar el exceso de acumulación de humedad y garantizan un rendimiento superior.<br>El cuerpo de resina ABS proporciona una alternativa duradera a un cuerpo de madera, perfecto para demandas de interpretación rigurosas sin sacrificar la calidad tonal.<br>Las llaves de níquel plateado niqueladas ofrecen la combinación de una gran sensación y una belleza duradera.</p><ul>	<li>Afinación&nbsp;Bb</li>	<li>Cuerpo de resina ABS</li>	<li>Anillo de campana de alpaca</li>	<li>Llaves de níquel plateado niqueladas</li>	<li>Policilíndrico</li>	<li>Almohadillas de vejiga doble</li>	<li>Resorte de aguja de acero inoxidable</li>	<li>Agujeros de tono socavados</li>	<li>Barril de 65 mm</li>	<li>Cómodo elevador de teclas C / G</li>	<li>Resto del pulgar ajustable</li>	<li>Con estuche moldeado de ABS (JCL700NA) y accesorios incluidos.</li></ul><p>&nbsp;</p><p>Los&nbsp;<strong>instrumentos musicales&nbsp;Jupiter</strong>&nbsp;son conocidos en todo el mundo.&nbsp;<strong>Jupiter</strong>&nbsp;es uno de los grandes nombres en el mundo de los&nbsp;<strong>instrumentos de viento</strong>. Su historia comienza en 1930 y desde entonces hasta hoy sus&nbsp;<strong>instrumentos musicales</strong>&nbsp;han llegado a manos de estudiantes, aficionados y profesionales de todo el mundo. Algunos&nbsp;<strong>instrumentos Jupiter</strong>&nbsp;como&nbsp;<strong>trompetas, clarinetes, saxofones altos y flautas</strong>&nbsp;han sido galardonados con los precios musicales MIA (Musical Industry Awards) por su calidad.</p>",c7f112_9f52561e124b470482897cd93f22b1ba~mv2.jpg;c7f112_354044c2b322451491aea7ecc195cfc4~mv2.jpg;c7f112_ea4700eb96904d59a7a62e0c88587802~mv2.jpg;c7f112_7d2163b72e4f47128751f7076f966a09~mv2.jpg,Destacados;Clarinete,,,500.0,,true,PERCENT,0.0,InStock,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Júpiter
product_c3369862-9f1b-b796-61ad-df7b8ba9103f,Product,Saxofón alto Júpiter JAS-500Q Lacado,"<p><strong>Saxofón Alto Jupiter JAS-500Q&nbsp;</strong>(recomendado para estudiantes)<strong>.&nbsp;</strong>El&nbsp;<strong>saxofon&nbsp;Jupiter&nbsp;500</strong>&nbsp;obtuvo en el 2004 el premio MIA Awards que le acredita como mejor instrumento de viento. Bien equilibrado y fácil de tocar, el&nbsp;<strong>Jupiter JAS-500</strong>&nbsp;ofrece muchas de las cualidades de las gamas superiores. Con una excelente relación&nbsp;<strong>calidad-precio</strong>, este instrumento se convierte en un valor seguro para los primeros años.</p><p>Acabado:&nbsp;Lacado<br>Llave Fa# agudo: Si<br>Apoyapulgar regulable para una mejor adaptación en función de la morfología de la mano.<br>Resonadores metálicos: Si<br>Llaves Si/Do# articulados.<br>Muelles de acero: Si<br>Zapatillas de calidad en cuero PISONI.<br>Estuche de alta resistencia: Incluido<br>Boquilla: Si<br>Cordón: Si</p><p>Los&nbsp;<strong>instrumentos musicales&nbsp;Jupiter</strong>&nbsp;son conocidos en todo el mundo.&nbsp;<strong>Jupiter</strong>&nbsp;es uno de los grandes nombres en el mundo de los&nbsp;<strong>instrumentos de viento</strong>. Su historia comienza en 1930 y desde entonces hasta hoy sus&nbsp;<strong>instrumentos musicales</strong>&nbsp;han llegado a manos de estudiantes, aficionados y profesionales de todo el mundo. Algunos&nbsp;<strong>instrumentos Jupiter</strong>&nbsp;como&nbsp;<strong>trompetas, clarinetes, saxofones altos y flautas</strong>&nbsp;han sido galardonados con los precios musicales MIA (Musical Industry Awards) por su calidad.</p>",c7f112_5a672f0515b74444bc1e4a13a2cd11eb~mv2.jpg;c7f112_3b9de80e8fe144acb1887d707cfab629~mv2.jpg;c7f112_292dda4a874d4df39602f44bcab6cee2~mv2.jpg;c7f112_142bccaed0c743beadad472daec3ba23~mv2.jpg;c7f112_540a14ddc50c4b97aafd298aa83635f9~mv2.jpg,Destacados;Saxo alto,,,860.0,,true,PERCENT,0.0,InStock,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Júpiter
product_4f889b18-f0bb-36b1-1575-d118a302c32f,Product,Boquilla Selmer Super Session para saxo soprano,"<p>La boquilla Super Session de Selmer es única en su gama y está construida con una cámara redonda similar a los modelos antiguos de los años cincuenta.</p><p>Super Session es de fácil emisión y se mantiene estable independientemente de los niveles dinámicos, mostrando un sonido rico y sorprendente, pero sin agresividad. Diseñada especialmente para el jazz, esta boquilla está a la altura de las expectativas de los músicos que buscan el poder, la proyección, la flexibilidad y un amplio rango dinámico.</p><p>Está considerada como ""un gran acierto de Selmer"" y es una de las boquillas más utilizadas en el mundo para el saxo soprano, por saxofonistas de jazz profesionales.</p>",c7f112_690fc159207a493eb016b1f43eef4df9~mv2.jpg,Boquillas Saxo Soprano,,,226.0,,true,PERCENT,0.0,InStock,0.1,,Abertura,DROP_DOWN,E;F;G;H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Selmer
